YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,RH2M,T2M
2022,12,3,100.76,1.41,2.69,0.22,2.47,198.88,2.05,4.46,0.29,4.17,199.25,50.62,21.6
2022,12,4,100.9,2.52,3.16,1.41,1.74,22.75,3.55,5.2,2.01,3.2,22.75,44.75,20.71
2022,12,5,101.04,3.55,4.74,2.73,2.01,35.38,5.35,6.36,2.93,3.43,35.38,46.5,19.16
2022,12,6,101.02,3.73,4.96,2.91,2.05,36.12,5.81,7.47,3.17,4.3,36.12,44.81,18.86
2022,12,7,100.98,3.8,5.81,2.91,2.91,46.69,5.71,6.88,3.2,3.66,46.88,45.5,18.81
2022,12,8,100.91,2.99,3.74,2.37,1.38,61.19,4.26,5.13,3.01,2.12,61,42.5,20.23
2022,12,9,100.78,2.04,2.81,1.38,1.43,74.12,2.83,4.41,1.5,2.91,74.25,44.44,20.87
2022,12,10,100.74,2.99,4.02,1.69,2.34,39.44,4.27,5.88,2.4,3.48,39.62,42.38,20.01
2022,12,11,100.78,2.86,3.45,2.12,1.33,28.69,4.38,6.09,2.35,3.73,29.25,49,19.15
2022,12,12,100.78,3.22,3.81,2.48,1.32,14.94,5.02,7.38,2.8,4.59,15.31,50.44,19.3
2022,12,13,100.88,3.75,4.57,2.72,1.86,17.62,6.41,8.52,3.25,5.27,18.31,51.81,20.22
2022,12,14,100.95,3.73,4.29,3.08,1.21,22.44,6.24,8.41,3.7,4.7,22.75,54.62,20.8
2022,12,15,100.85,3.66,4.56,2.32,2.24,39.06,6.13,8.41,3.55,4.85,39.31,48.19,20.3
2022,12,16,100.8,1.99,3.58,0.41,3.16,91.88,3.17,6.35,0.46,5.89,93.12,49.62,20.01
2022,12,17,100.84,1.28,1.78,0.62,1.15,131.88,1.7,2.62,0.93,1.7,147.12,46.38,24.25
2022,12,18,100.87,1.67,3.17,0.48,2.7,202.69,2.33,4.22,0.37,3.85,202.56,46.06,25.1
2022,12,19,100.75,2.32,3.06,1.48,1.58,308.44,3.55,5.62,1.61,4.01,323,49.38,23.46
2022,12,20,100.71,2.81,3.67,2.26,1.41,125.44,4.29,5.18,2.43,2.75,125.31,45.12,20.73
2022,12,21,100.79,3.32,4.32,2.31,2.01,94.19,5.09,7.5,3.68,3.82,94,44.25,19.05
2022,12,22,100.81,3.45,4.31,2.38,1.93,133.75,5.52,7.7,3.66,4.03,133.69,43,17.43
2022,12,23,100.8,3.04,4.67,2.03,2.63,259.38,4.34,5.8,2.97,2.84,259.44,39.88,17.05
2022,12,24,100.99,3.02,4.86,1.95,2.91,51.12,4.36,6.51,2.17,4.34,50.94,36.62,16.85
2022,12,25,101.02,3.38,4.41,2.26,2.15,38.94,5.12,6.55,3.12,3.44,39.12,39.06,15.73
2022,12,26,101.09,3.86,5.52,2.85,2.66,37.69,5.88,6.88,3.31,3.55,37.81,35.44,15.98
2022,12,27,101.19,3.8,4.98,2.95,2.03,38.88,5.84,6.73,3.68,3.05,39.19,36.69,16.64
2022,12,28,101.19,2.45,3.76,0.23,3.53,134.56,3.46,5.97,0.29,5.68,134.44,33.31,19.72
2022,12,29,101.23,2.73,3.94,0.76,3.17,262.38,4.49,7.97,0.7,7.27,261.81,51.62,20.4
2022,12,30,101.35,3.75,4.8,3.03,1.77,166.44,6.3,9.17,3.16,6.01,166.75,62.19,20.08
2022,12,31,101.48,4.29,5.8,3.11,2.7,30.88,6.54,9,4.43,4.56,31.19,44.75,17.6
2023,1,1,101.39,2.53,3.23,1.67,1.56,40.69,3.53,5.04,2.29,2.76,40.38,36.56,18.26
2023,1,2,101.33,2.29,3.45,0.69,2.76,51.5,3.2,5.84,0.92,4.91,51.38,30.38,19.08
2023,1,3,101.42,3.85,4.91,3.19,1.73,28.19,6.13,8.66,3.73,4.94,28.38,34.31,16.9
2023,1,4,101.44,5.02,7.44,3.61,3.83,38.06,8.09,9.56,4.4,5.16,38.38,33,15.5
2023,1,5,101.47,4.77,6.87,3.73,3.12,45.69,7.7,8.82,4.45,4.38,46.06,27.69,14.13
2023,1,6,101.39,3.48,4.16,2.3,1.85,42.19,5.91,8.48,2.7,5.79,43.44,41.5,16.4
2023,1,7,101.3,3.23,4.42,1.68,2.73,45.31,5.38,7.31,1.97,5.34,46.5,51.38,19.95
2023,1,8,101.2,2.45,3.65,0.86,2.79,94.19,4.02,6.86,0.98,5.88,95.5,55.38,21.34
2023,1,9,101.32,2.06,2.88,1.32,1.56,98.19,3.12,5.34,1.4,3.94,98.25,45.5,21.82
2023,1,10,101.26,1.9,2.62,1.2,1.41,119.12,2.59,4.38,1.62,2.75,119.19,32.56,21.85
2023,1,11,100.93,4.22,6.02,2.61,3.41,278.81,6.07,8.8,3.64,5.16,279.44,64.94,21.5
2023,1,12,100.7,3.85,5.51,2.48,3.03,261.25,6.01,7.52,3.62,3.89,261.06,54.38,20.95
2023,1,13,100.93,3.35,4.06,2.3,1.77,248.38,5.47,8.16,2.32,5.84,233.94,36.31,16.12
2023,1,14,101.21,3.59,4.19,3.04,1.15,24.69,5.9,7.95,3.34,4.61,25.5,30,14.57
2023,1,15,101.09,3.3,3.76,2.38,1.38,26.94,5.03,7.23,2.84,4.39,27.31,19,14.67
2023,1,16,101.01,2.71,3.45,1.7,1.76,43.31,3.77,5.79,2.18,3.62,43.31,15.25,16.1
2023,1,17,101.08,3.59,4.45,2.73,1.72,35.69,5.34,6.64,2.91,3.73,35.81,17.19,16.05
2023,1,18,101.07,3.14,4.2,1.49,2.7,66.06,4.81,6.75,1.55,5.2,66.69,16.44,17.75
2023,1,19,100.94,2.6,3.65,0.62,3.03,184.25,4.03,6.48,0.77,5.7,184,18.62,18.72
2023,1,20,100.96,3.79,4.85,2.77,2.09,140.31,5.87,8.05,2.96,5.09,155.38,34.69,16.96
2023,1,21,101.1,3.84,4.54,2.77,1.78,166.38,5.96,8.27,4.32,3.95,166.25,42.38,16.89
2023,1,22,101.1,4.13,5.73,3.11,2.62,11.81,6.56,7.94,4.78,3.16,11.88,41.19,15.89
2023,1,23,101.08,4.74,6.59,3.58,3.01,196.56,7.48,8.34,5.55,2.8,166.81,36.06,15.11
2023,1,24,101.03,3.91,5.66,2.75,2.91,320.31,5.89,7.8,4.69,3.12,320.62,34.5,15
2023,1,25,101.14,2.56,3.4,1.77,1.64,113.19,3.62,5.89,2.42,3.47,98.5,26.56,14.99
2023,1,26,101.26,4.86,6.87,3.53,3.33,34.31,7.7,9.41,5.4,4.02,34.75,19.88,14.44
2023,1,27,101.18,5.2,7.55,3.63,3.92,39.62,8.09,8.99,6.3,2.69,40.25,20.88,15.32
2023,1,28,100.83,3.85,5.18,2.45,2.73,25.88,6.33,8.47,2.36,6.11,26.62,20.81,17.38
2023,1,29,100.58,3.66,4.96,2.67,2.29,209.25,5.79,8.51,2.68,5.83,209.25,25.81,18.3
2023,1,30,101.06,3.09,4.2,2.3,1.91,158.56,4.8,8.29,2.9,5.38,158.62,43.44,17.99
2023,1,31,101.3,4.99,7.66,3.41,4.26,49.06,7.8,9.47,4.34,5.13,49.44,26.81,17.11
2023,2,1,101.24,4.43,6.34,3.03,3.3,50.25,6.84,8.73,4.9,3.83,50.94,30.19,17.82
2023,2,2,101.11,2.81,3.95,1.39,2.56,51.38,4.41,7.84,1.48,6.36,52.56,23.75,19.56
2023,2,3,101.06,2.11,2.67,1.05,1.62,164.5,2.94,4.23,1.09,3.14,134.94,18.38,21.4
2023,2,4,100.9,2.08,3.06,0.14,2.92,193.81,2.97,5.48,0.19,5.29,192.94,36.31,21.45
2023,2,5,100.75,3.95,5.6,2.66,2.94,278.69,6.03,8.75,3.57,5.18,278.69,60.62,21.35
2023,2,6,100.76,3.54,5.16,2.46,2.7,299.75,5.59,6.99,3.61,3.38,300.75,61.56,22.65
2023,2,7,100.83,2.54,3.34,0.64,2.71,153.75,3.77,5.98,0.91,5.07,153.56,36.69,22.26
2023,2,8,100.85,2.65,3.52,1.1,2.41,283.62,4.34,6.86,1.2,5.66,283.25,54.69,22.3
2023,2,9,100.76,4.16,6.54,2.94,3.6,253.94,6.34,8.36,3.52,4.84,254,61.19,22.3
2023,2,10,100.73,5.38,7.84,3.64,4.2,251.56,7.83,8.9,6.64,2.26,252.19,73.5,22.54
2023,2,11,100.92,3.32,5.29,2.2,3.09,294.31,5.15,7.11,3.42,3.7,294.62,56.12,23.08
2023,2,12,101.25,4.57,7.02,3.16,3.86,69.06,7.11,8.7,5.55,3.15,69.12,20.31,22.35
2023,2,13,101.26,3.8,4.7,1.99,2.7,43.12,5.75,8.77,2.9,5.88,43.12,13.88,21.65
2023,2,14,101.06,1.73,3.05,0.58,2.47,215.62,2.5,6.07,0.79,5.27,215.62,19.62,24.3
2023,2,15,100.88,2.02,3.35,0.31,3.04,220.19,3.38,6.3,0.45,5.85,219.5,49.12,24.75
2023,2,16,100.91,3.36,4.55,2.21,2.33,296.12,5.48,7.69,2.46,5.23,296.06,47.25,25.29
2023,2,17,100.92,3.04,4.56,1.13,3.44,285.44,5.06,7.41,1.12,6.3,286.62,44.06,25.42
2023,2,18,100.88,2.55,3.85,0.56,3.28,229.75,4.19,6.73,0.77,5.96,229.44,45.75,25.97
2023,2,19,100.82,3.11,4.72,1.27,3.45,261.81,4.99,8.86,1.43,7.43,261.19,39.94,25.8
2023,2,20,100.7,4.62,7.54,3.06,4.48,255.19,6.69,8.88,4.09,4.79,255.69,56.75,24.52
2023,2,21,100.75,4.98,7.23,3.22,4.01,252.69,7.05,8.6,5.2,3.41,253.5,67.31,24.66
2023,2,22,100.74,4.8,7.3,3.19,4.11,257,6.9,8.52,5.35,3.16,257.5,67.12,24.3
2023,2,23,100.77,2.96,5.47,1.25,4.22,272.75,4.65,7.95,1.35,6.6,273.25,60.69,24.05
2023,2,24,100.88,3.54,4.45,2.81,1.63,263.75,5.59,7.87,3.3,4.57,263.62,57.19,23.94
2023,2,25,101.05,3.04,4.26,1.83,2.44,290.31,4.95,7.19,2.02,5.17,291.12,54.5,24.2
2023,2,26,101.14,2.25,3.49,0.04,3.45,248.94,3.95,6.84,0.2,6.65,243.69,51,25.4
2023,2,27,101.08,2.2,3.66,0.47,3.2,296.88,3.8,6.14,0.42,5.72,300.69,49.31,26.27
2023,2,28,100.99,2.76,4.91,0.29,4.62,282.38,4.41,7.8,0.28,7.52,283.31,44.56,26.8
2023,3,1,101.05,2.15,3.27,0.3,2.96,213.12,3.33,6.25,0.45,5.8,212.88,48.75,26.94
2023,3,2,101.14,2.78,4.05,0.64,3.41,190.12,4.55,7.2,0.72,6.48,190.62,38.12,27.39
2023,3,3,101.14,2.76,4.33,0.98,3.34,175,4.45,6.15,1.25,4.91,175.44,27.69,27.67
2023,3,4,101.14,2.81,4.3,1.45,2.85,250.88,4.29,6.36,1.38,4.98,249.56,32,28.4
2023,3,5,101.09,2.41,4.19,0.62,3.57,211.81,3.6,6.66,0.66,5.98,211.44,32.5,29.22
2023,3,6,100.88,3.05,4.82,0.73,4.09,294.38,4.7,8,0.8,7.2,294.38,36.81,28.84
2023,3,7,100.86,3.4,5.3,2.22,3.09,263.62,5.33,8.85,2.38,6.47,263.94,38.75,27.21
2023,3,8,100.97,1.89,3.12,0.19,2.93,244.5,3.14,6.43,0.25,6.17,230.94,41.44,26.77
2023,3,9,100.96,1.41,2.62,0.2,2.42,187.31,2.06,4.88,0.09,4.78,171.31,36.5,27.63
2023,3,10,100.92,1.27,2.18,0.2,1.99,122.88,1.7,2.73,0.35,2.38,116.62,26,28.45
2023,3,11,100.84,1.69,3.67,0.17,3.5,188.62,2.66,6.66,0.14,6.52,184.31,23.56,28.75
2023,3,12,100.78,2.46,3.61,0.77,2.85,251.25,4.12,6.98,0.83,6.15,252.94,32.81,28.15
2023,3,13,100.7,3.49,4.38,2.45,1.93,301.75,5.56,8.25,2.55,5.7,301.06,33.5,28.83
2023,3,14,100.52,3.59,4.95,2.29,2.66,286.69,5.54,8.27,2.48,5.79,285.88,29.75,28.74
2023,3,15,100.36,3.94,5.84,2.43,3.41,265.81,5.52,7.13,3.33,3.8,266,50.19,27.53
2023,3,16,100.4,3.94,6.25,2.49,3.76,242.19,5.72,7.48,3.94,3.54,242.12,56.88,26.41
2023,3,17,100.44,3.22,5.61,0.98,4.63,276.94,4.48,7.9,1.1,6.8,278.12,55.62,27.13
2023,3,18,100.39,3.82,6.24,2.44,3.8,276.25,5.27,8.34,2.59,5.74,277,55.69,27.29
2023,3,19,100.3,3.48,5.9,0.84,5.06,287.12,4.91,8.02,0.95,7.07,288.5,50.69,27.26
2023,3,20,100.25,3.7,5.02,2.55,2.47,273.75,5.42,7.5,2.88,4.63,274.88,61.69,25.24
2023,3,21,100.33,3.59,4.96,2.23,2.74,245.06,5.29,7.84,3.15,4.7,245.25,63.19,25.1
2023,3,22,100.45,3.58,5.32,2.3,3.02,253.88,5.27,6.84,3.28,3.55,254.19,63.12,25.04
2023,3,23,100.41,4.77,7.73,2.71,5.02,241.62,6.64,8.69,5.25,3.44,242,66.19,25.8
2023,3,24,100.41,6.2,8.74,3.76,4.98,256.5,8.52,10.05,6.95,3.1,257.06,56.81,25.37
2023,3,25,100.59,4.68,6.15,3.38,2.77,253.38,6.73,8.34,4.93,3.41,254,55.25,25.13
2023,3,26,100.66,3.38,6.5,1.59,4.91,283,4.88,8.77,1.76,7.01,284.81,55.38,26.23
2023,3,27,100.58,3.8,6.41,0.8,5.61,285.5,5.4,8.48,0.86,7.62,287.25,52.81,27.16
2023,3,28,100.52,4.11,6.89,2.05,4.84,265.25,5.62,9.12,2.09,7.05,265.69,51.62,27.15
2023,3,29,100.51,5.03,7.39,2.8,4.59,258.31,6.59,8.53,5.63,2.89,258.62,58.38,26.86
2023,3,30,100.39,5.66,8.3,3.19,5.11,253.25,7.38,9.2,5.66,3.55,253.69,56.12,26.9
2023,3,31,100.35,5.92,8.59,3.49,5.09,256.69,7.7,10,6.23,3.77,257.62,59.75,26.76
2023,4,1,100.45,5.51,7.82,3.46,4.36,252,7.23,8.94,6.06,2.88,252.56,59.19,27.33
2023,4,2,100.41,5.19,7.48,3.16,4.31,245.56,6.85,8.4,5.56,2.84,245.75,61.19,26.59
2023,4,3,100.31,6.27,8.77,3.48,5.28,249,7.96,9.74,6.35,3.39,249.69,65.62,27.12
2023,4,4,100.43,4.67,6.88,3.14,3.74,262.38,6.03,8.02,3.65,4.38,262.69,56.75,28.44
2023,4,5,100.46,4.41,6.7,2.8,3.91,266.81,5.88,8.25,3.42,4.83,266.81,56.81,27.05
2023,4,6,100.54,3.06,4.96,0.99,3.98,280.69,4.52,7.69,0.97,6.72,281.06,47.44,26.86
2023,4,7,100.7,2.82,5.1,0.21,4.9,237.19,4.34,7.25,0.15,7.1,238.69,46.38,28.81
2023,4,8,100.79,3.97,6.47,1.61,4.86,240.56,5.42,8.55,1.72,6.84,239.44,49.62,29.07
2023,4,9,100.8,4.55,6.55,2.59,3.95,250.62,6,7.81,4.66,3.16,249.94,52.88,28.26
2023,4,10,100.64,4.3,5.83,2.76,3.08,245.38,5.95,7.17,4.43,2.74,244.38,53.5,27.38
2023,4,11,100.64,3.73,6.44,1.77,4.68,260.75,4.97,7.48,1.95,5.52,260.5,53.38,29.18
2023,4,12,100.65,5.1,6.92,3.12,3.8,269.75,6.62,7.93,5.45,2.48,270.19,52.69,29.61
2023,4,13,100.56,5.03,6.51,3.82,2.69,275.25,6.44,8.82,4.18,4.64,276.38,48.38,31.17
2023,4,14,100.5,5.35,7.62,3.19,4.44,265.06,6.63,9.33,3.29,6.05,266.62,53.5,30.8
2023,4,15,100.41,4.54,7.16,2.71,4.45,248,5.73,9.06,2.61,6.45,248.81,54.38,30.65
2023,4,16,100.3,5.52,8.34,3.08,5.27,232,6.85,9.52,5.78,3.74,232.31,63.06,29.69
2023,4,17,100.35,5.06,7.05,3.29,3.77,245.62,6.35,7.82,5.38,2.45,246.19,53.19,31.33
2023,4,18,100.52,4.71,6.16,2.44,3.72,268.12,6.23,9.22,4.56,4.66,268.94,47,31.63
2023,4,19,100.33,5.43,7.42,2.31,5.11,271.12,7.2,8.61,4.05,4.56,271.38,44.12,29.69
2023,4,20,100.04,5.61,7.2,3.73,3.47,267.81,7.32,9.11,6.09,3.02,268.94,51.88,29.6
2023,4,21,100,5.72,8.07,3.57,4.5,257.12,7.3,9.41,5.78,3.63,258.31,56.75,29.55
2023,4,22,100.08,4.78,7.46,3.18,4.27,258.5,6.22,9.75,3.27,6.48,259.81,53.06,30.21
2023,4,23,100.13,4.62,7.4,2.64,4.77,277.19,6.04,9.53,2.85,6.69,279,50.88,31.09
2023,4,24,100.27,3.3,5.05,1.22,3.83,275.19,4.67,7.12,1.27,5.85,276.94,53.5,30.28
2023,4,25,100.28,3.12,6.39,1.6,4.79,299,4.64,8.95,1.71,7.24,301.06,42.69,30.97
2023,4,26,100.22,4.75,6.11,3.18,2.93,286.56,6.31,8.09,3.39,4.7,286.69,35.25,30.87
2023,4,27,100.27,4.33,5.98,2.42,3.56,253.62,5.72,7.23,3.9,3.34,253.5,55.75,28.63
2023,4,28,100.36,3.85,5.09,2.44,2.65,250,5.21,6.45,3.62,2.83,249.56,59.31,28.17
2023,4,29,100.29,3.08,5.54,1.03,4.51,234.56,4.45,6.66,1.23,5.42,235.12,67.75,26.55
2023,4,30,100.14,3.88,6.8,2.41,4.38,240.44,5.45,7.62,3.7,3.93,240.88,59.25,27.49
2023,5,1,100.03,3.48,5.77,2.09,3.67,255.06,4.77,7.8,2.76,5.05,255.5,56.5,28.51
2023,5,2,100.17,3.33,6.43,1.32,5.12,259.5,4.55,8.38,1.42,6.95,261.88,52.62,30.04
2023,5,3,100.32,3.93,6.45,2.62,3.83,250.25,5.14,8.41,2.73,5.68,251.38,52.44,30.73
2023,5,4,100.28,3.69,5.87,2.37,3.5,249.06,4.7,7.79,2.28,5.51,249.38,48.81,31.55
2023,5,5,100.18,3.23,7.3,0.69,6.61,223.69,4.25,9.08,0.87,8.21,222.56,51.44,31.44
2023,5,6,100.17,3.99,8.24,0.8,7.45,265.06,4.95,10.03,0.62,9.41,268.56,49.81,32.03
2023,5,7,100.17,5.48,7.8,3.66,4.14,259.25,6.59,9.8,3.68,6.11,260.31,49.81,32.68
2023,5,8,100.13,6.09,7.53,4.86,2.66,245.44,7.42,8.05,6.54,1.52,245.62,52.62,31.68
2023,5,9,100.18,4.47,5.63,3.09,2.55,251,5.94,8.27,4.3,3.96,251.38,51.31,32.23
2023,5,10,100.18,4.43,5.77,2.81,2.97,272.5,6.02,8.83,2.84,5.99,273.06,47.19,33.36
2023,5,11,100.18,5.66,6.44,4.81,1.62,272.81,7.41,9.3,5.81,3.48,273.25,43.06,33.75
2023,5,12,100.16,5.9,8.11,4.1,4.01,265.94,7.55,9.93,5.92,4.01,267,44.81,33.73
2023,5,13,100.15,6.67,8.72,3.88,4.84,245.06,8.2,9.41,6.79,2.62,245.62,52.31,33.04
2023,5,14,100,7.89,10.59,4.95,5.65,243.31,9.54,11.71,7.54,4.16,244.12,62.56,32.11
2023,5,15,99.99,7.95,10.82,4.59,6.23,237.31,9.7,12.08,7.39,4.69,238.06,61,32.12
2023,5,16,100.17,7.63,9.38,5.93,3.44,243.62,9.02,10.4,8,2.4,244.25,62.38,31.65
2023,5,17,100.3,7.73,9.67,6.01,3.66,239.38,9.24,10.76,8.09,2.66,240.06,62.12,31.73
2023,5,18,100.44,7.41,9.19,5.62,3.56,244.88,8.8,10.12,6.95,3.16,245.69,61.94,31.67
2023,5,19,100.37,4.99,7.16,2.79,4.38,252.94,5.86,8.56,4.12,4.45,253.88,58,32.67
2023,5,20,100.28,5.94,7.36,4.45,2.91,255.19,6.9,8.55,5.36,3.2,255.62,55.81,32.23
2023,5,21,100.32,6.71,8.58,4.54,4.04,243.62,7.95,9.14,6.48,2.66,244,64,30.88
2023,5,22,100.36,7.22,9.51,5.37,4.14,238,8.5,10.3,7.16,3.14,238.44,62.81,31.14
2023,5,23,100.33,7.6,9.57,5.32,4.24,237.75,9.05,10.52,7.14,3.38,238.19,64.06,31.19
2023,5,24,100.19,8.85,10.66,6.73,3.93,249.31,10.5,11.93,8.65,3.28,250.31,63,31.69
2023,5,25,100.1,10.03,12.2,7.33,4.87,236.94,12.08,13.83,9.7,4.13,237.69,67.75,31.03
2023,5,26,100.07,11.25,14.06,8.53,5.53,237.88,13.5,16.08,10.58,5.49,238.81,68.25,31.01
2023,5,27,100.05,9.67,11.61,7.71,3.91,244.44,11.52,13.05,9.68,3.38,245.31,66.38,31.24
2023,5,28,100.08,7.58,8.91,5.57,3.34,243.94,8.98,10.07,7.14,2.93,244.88,65.19,31.67
2023,5,29,100.24,5.16,6.82,3.62,3.2,240.31,6.42,7.89,5.49,2.4,241.38,62.5,31.18
2023,5,30,100.31,4.68,6.52,3.04,3.48,251.5,6.32,8.05,5.38,2.67,252.31,54.69,32.17
2023,5,31,100.24,6.18,9.82,2.65,7.16,249.81,7.78,10.93,5.23,5.7,250.12,57.81,31.42
2023,6,1,100.12,7.51,10.08,5.11,4.96,241,9.17,11.31,7.27,4.04,241.44,68.5,30.33
2023,6,2,100.1,6.73,8.03,5.68,2.35,246.81,8.15,9.15,7.47,1.68,247.56,67.44,30.87
2023,6,3,100.01,6.43,8.39,4.2,4.19,243.69,7.68,9.36,6.64,2.72,244.69,61.56,32.43
2023,6,4,100.04,5.38,6.73,3.85,2.88,228.81,6.41,8.06,5.19,2.88,229.94,61.19,32.33
2023,6,5,100,6.16,7.93,4.5,3.44,235,7.2,8.69,6.25,2.44,235.62,66,31.29
2023,6,6,99.9,6.71,9.02,4.55,4.46,227.81,7.97,9.83,6.26,3.57,228.62,67.88,31.27
2023,6,7,99.88,6.77,8.52,4.48,4.03,217.81,8.02,9.45,6.4,3.05,218.31,64.88,31.56
2023,6,8,99.97,7.04,8.88,4.96,3.91,217.94,8.41,9.67,6.66,3,218.19,61.88,31.74
2023,6,9,99.83,6.67,8.36,3.88,4.48,215.06,7.97,8.94,6.06,2.88,215.06,63.81,32.05
2023,6,10,99.59,6.02,7.15,4.27,2.88,206.56,7.12,8.81,5.78,3.04,205.69,57.31,33.73
2023,6,11,99.47,6.04,7.92,3.13,4.79,171.31,7.21,9.97,4.7,5.27,170.62,49.19,35.15
2023,6,12,99.4,8.45,10.52,5.65,4.87,141.19,10.02,12.01,7.26,4.74,141.25,56.44,32.94
2023,6,13,99.31,10.3,12.25,7.81,4.44,146.31,12.38,14.04,9.8,4.23,147.06,64.19,32.05
2023,6,14,99.32,10.37,12.42,8.61,3.81,160.38,12.68,14.49,10.54,3.95,161.31,70.19,30.95
2023,6,15,99.04,13.25,16.11,9.71,6.4,162.44,16.33,19.04,12.64,6.4,163.75,73.94,29.97
2023,6,16,98.66,13.48,18.58,9.18,9.39,246.25,16.39,22.26,11.37,10.89,247.62,89,28.39
2023,6,17,99.55,8.34,10.26,6.13,4.12,253.38,10.66,12.6,8.53,4.08,253.81,85.62,28.85
2023,6,18,99.77,7.7,10.23,5.76,4.47,244.56,9.86,12.27,8.56,3.71,244.94,80.12,29.32
2023,6,19,99.73,6.38,8.02,4.55,3.47,236.56,8.12,9.02,6.62,2.41,237,81.75,28.98
2023,6,20,99.72,6.41,8.09,4.23,3.85,228.69,8.27,9.16,6.87,2.3,229,81.25,28.9
2023,6,21,99.76,6.42,8.2,4.84,3.38,225.25,8.18,9.09,6.95,2.13,225.62,80.56,28.84
2023,6,22,99.78,5.8,7.73,4.17,3.55,227.69,7.56,8.52,6.84,1.68,228.06,78.69,28.88
2023,6,23,99.76,5.58,7.28,3.7,3.58,224.69,7.2,8.16,6.4,1.77,225.06,80.44,29.07
2023,6,24,99.64,5.63,7.56,3.41,4.16,221.81,7.2,8.31,6.01,2.3,222.25,80.19,29.43
2023,6,25,99.56,5.88,7.84,4.07,3.77,220.06,7.39,8.75,6.41,2.34,220.38,79.69,29.82
2023,6,26,99.64,5.92,7.47,4.28,3.19,219.44,7.38,8.41,6.16,2.25,220.19,80.94,28.98
2023,6,27,99.59,4.55,5.85,3.55,2.3,223.62,5.69,7.58,3.77,3.81,224.44,81.81,29.22
2023,6,28,99.68,4.81,5.75,3.22,2.53,224.19,6.09,7.77,4.8,2.97,224.56,81.19,29.47
2023,6,29,99.66,5.21,6.7,2.93,3.77,249.25,6.85,7.88,5.38,2.5,249.81,84.56,29.49
2023,6,30,99.57,6.82,8.51,5.61,2.9,245.12,8.7,10.12,7.8,2.31,245.56,83.88,29.11
2023,7,1,99.65,6.62,8.27,4.88,3.39,235.88,8.49,9.59,7.07,2.52,236.25,84.19,29.3
2023,7,2,99.7,4.95,5.96,3.57,2.38,225.5,6.44,8.24,5.62,2.62,225.62,81.75,29.73
2023,7,3,99.63,3.81,5.27,2.41,2.85,232.75,5.15,7.57,3.41,4.16,233.25,79.06,30.33
2023,7,4,99.45,4.55,5.85,2.58,3.27,229.44,6,7.2,4.74,2.46,229.56,79.06,30.32
2023,7,5,99.23,5.2,6.55,2.98,3.57,223.62,6.84,7.92,5.54,2.38,223.88,78.5,30.35
2023,7,6,99.42,3.36,4.9,2.48,2.41,230.56,5,7.6,2.88,4.71,230.75,79.62,30.15
2023,7,7,99.52,3.68,5.62,2.7,2.92,260.38,5.11,6.46,3.5,2.96,261.12,83,29.58
2023,7,8,99.51,5.39,6.99,3.98,3.01,264.75,7.27,8.41,6.05,2.35,265.12,89.69,28.71
2023,7,9,99.65,5.39,6.69,4.52,2.16,256.94,7.27,7.92,6.28,1.64,257.31,85.62,28.77
2023,7,10,99.74,6.14,7.77,4.29,3.48,249.38,8.16,9.26,7.2,2.06,249.88,83.94,29.22
2023,7,11,99.85,5.78,7.23,4,3.23,250.06,7.8,8.51,7.19,1.32,250.38,81.56,29
2023,7,12,99.77,5.61,7.02,3.8,3.22,244.88,7.7,8.33,7.08,1.25,245.19,80.62,28.98
2023,7,13,99.72,5.68,6.8,4.45,2.35,238.88,7.7,8.22,7.25,0.97,239.25,80.62,29.07
2023,7,14,99.79,5.81,7.32,4.46,2.85,240.5,7.8,8.26,7.45,0.8,240.88,81.06,29.05
2023,7,15,99.8,6.98,9.44,4.74,4.7,240.31,9.13,11.16,7.14,4.02,240.69,80.81,28.91
2023,7,16,99.73,6.21,8.25,4.46,3.79,237.44,8.27,9.27,7.18,2.08,237.81,80.69,28.78
2023,7,17,99.65,5.64,7.34,4.26,3.09,240.81,7.49,8.52,6.8,1.73,241.25,81.5,29
2023,7,18,99.55,6.29,8.3,4.05,4.23,248.19,8.2,9.73,6.74,2.98,248.62,82.25,28.97
2023,7,19,99.45,5.32,6.98,3.51,3.48,253.31,7.14,8.61,5.83,2.77,253.56,85.5,28.2
2023,7,20,99.44,4.39,5.84,2.89,2.95,278.62,5.95,7.62,4.77,2.87,278.81,87.25,28.61
2023,7,21,99.59,3.84,5.35,2.66,2.7,272.62,5.2,7.09,3.46,3.62,272.81,87.5,28.58
2023,7,22,99.69,4.34,5.73,2.7,3.02,267.06,5.93,6.86,4.66,2.2,267.5,89.19,28.29
2023,7,23,99.34,5.1,8.77,2.28,6.49,256.12,6.77,10.56,3.13,7.43,257.88,93.31,28.36
2023,7,24,99.08,8.14,11.68,2.8,8.88,148.62,10.12,14.89,4.21,10.68,149.62,89.25,28.74
2023,7,25,99.61,6.91,9.66,3.9,5.77,217.5,8.95,12.85,6.35,6.5,217.88,84.56,28.51
2023,7,26,99.85,5.99,8.89,3.34,5.55,232.62,7.88,10.18,5.53,4.66,233,85.88,28.35
2023,7,27,99.9,6.51,8.85,4.44,4.41,248.12,8.49,10.73,7.18,3.55,248.5,85.56,28.3
