YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,RH2M,T2M
2022,12,10,96.66,2.81,3.88,1.51,2.37,63.38,4.27,5.53,2.16,3.38,21.69,80.25,23.61
2022,12,11,96.73,2.9,3.87,2.02,1.84,211.62,4.19,5.1,3.12,1.98,171.25,84.56,23.8
2022,12,12,96.67,2.77,4.05,1.79,2.26,90.62,4.27,5.73,3.23,2.51,92.88,84.69,24.06
2022,12,13,96.8,2.75,3.34,1.59,1.75,142.38,3.99,4.9,2.97,1.93,140.25,85.19,24.95
2022,12,14,96.99,2.14,2.91,1.66,1.25,153,3.12,3.95,2.39,1.56,149.19,82.06,25
2022,12,15,96.91,1.24,1.8,0.44,1.36,144.31,1.95,2.74,0.72,2.02,140.38,77.81,25.15
2022,12,16,96.89,1.37,2.25,0.47,1.78,133.44,2.2,3.4,0.35,3.05,130.81,68.12,23.94
2022,12,17,96.93,1.76,2.17,0.82,1.35,71.81,3.03,3.77,1.99,1.78,75.12,72.31,24.47
2022,12,18,96.88,2.12,3.02,1.27,1.75,60.56,3.48,4.35,2.65,1.7,63.44,79,24.49
2022,12,19,96.79,2.38,3.94,1.28,2.66,68.12,3.77,5.45,2.7,2.76,70.25,76.62,24.08
2022,12,20,96.76,1.94,3.32,0.52,2.8,73.69,3.09,4.69,0.98,3.71,76.19,69.81,23.4
2022,12,21,96.82,2.05,2.99,1.33,1.67,72.94,3.3,4.16,2.52,1.64,74.25,72,23.19
2022,12,22,96.85,2.35,3.58,1.09,2.49,70.88,3.68,4.95,1.66,3.28,72.31,66.88,23.08
2022,12,23,96.84,2.06,3.13,1.08,2.05,67.06,3.34,4.17,1.99,2.18,69.19,71.25,23.15
2022,12,24,96.94,1.77,3.02,0.59,2.43,58.81,2.79,4.51,1.09,3.42,64.81,71.69,23.26
2022,12,25,96.95,2,3.31,0.65,2.66,67.5,3.16,4.43,1.16,3.27,58.81,75.56,24.06
2022,12,26,97.01,1.74,3.12,0.16,2.95,86.94,2.94,4.41,0.43,3.98,87.19,76.75,25.94
2022,12,27,97.12,1.73,3.3,0.7,2.6,125.25,2.66,4.68,1.02,3.66,121.19,76.69,25.86
2022,12,28,97.24,1.02,2.21,0.07,2.14,140.12,1.66,3.25,0.29,2.96,128.38,76.94,26.38
2022,12,29,97.36,1.1,1.94,0.33,1.61,70.94,1.98,2.78,0.9,1.88,70.56,76.31,25.72
2022,12,30,97.44,1.44,2.8,0.43,2.37,95.56,2.33,3.98,0.68,3.3,101.38,71.19,24.69
2022,12,31,97.44,1.36,2.02,0.25,1.77,185.56,1.94,3.05,0.34,2.71,175,68.06,23.86
2023,1,1,97.36,1.51,2.28,0.79,1.49,187.38,2,3.54,0.88,2.66,178.62,73.44,24.19
2023,1,2,97.27,1.5,2.86,0.24,2.62,129.06,2.34,3.94,0.59,3.35,119.31,68.88,24.05
2023,1,3,97.32,1.02,2.04,0.27,1.77,159.62,1.67,2.73,0.46,2.27,119.69,71.12,24.05
2023,1,4,97.21,1.31,2.31,0.09,2.22,140.06,2.11,3.45,0.24,3.2,89.38,67.06,23.54
2023,1,5,97.24,2.12,3.87,0.66,3.2,86.69,3.43,5.14,1.48,3.66,89.19,69.5,23.16
2023,1,6,97.36,2.82,4.4,1.23,3.17,80.94,4.47,6.01,2.74,3.27,82.44,69.69,23.45
2023,1,7,97.28,2.93,5.05,1.14,3.91,66.62,4.59,6.89,2.12,4.77,69.5,72.25,23.95
2023,1,8,97.19,2.62,3.89,1.5,2.39,63.25,4.12,5.35,2.69,2.66,66.12,71.25,23.8
2023,1,9,97.29,2.24,3.47,1.07,2.4,65.56,3.55,4.88,1.82,3.05,68.94,65,22.96
2023,1,10,97.24,2.8,4.16,1.34,2.82,76.69,4.38,5.62,2.95,2.66,77.88,62.81,21.76
2023,1,11,97.14,1.65,3.1,0.36,2.74,123.69,2.59,4.7,0.42,4.27,88.75,64.12,22.46
2023,1,12,97.01,1.77,3.38,0.51,2.86,157.5,2.64,4.74,0.62,4.12,115.88,56.69,23.07
2023,1,13,97.07,1.16,2.05,0.09,1.97,160.75,1.41,2.84,0.3,2.54,157.5,60.5,23.76
2023,1,14,97.06,1.28,1.8,0.2,1.59,181.62,1.88,3.12,0.34,2.77,164.12,61.38,23.36
2023,1,15,96.98,1.26,2.11,0.1,2.01,130.88,2.02,3.45,0.73,2.73,134.12,59.38,23.5
2023,1,16,97.01,0.85,1.94,0.16,1.77,161.25,1.24,2.92,0.22,2.7,145.31,63.69,24.23
2023,1,17,97.09,0.89,1.94,0.25,1.69,180.75,1.14,2.55,0.34,2.22,175.12,65.44,24.25
2023,1,18,97.15,0.93,1.88,0.27,1.6,70.44,1.65,3.32,0.78,2.54,79.5,62.38,24.33
2023,1,19,97.16,1.55,3.1,0.41,2.7,62.25,2.49,4.23,0.6,3.63,67.5,59.56,23.49
2023,1,20,97.15,1.77,3.77,0.12,3.65,141.56,2.68,5.04,0.38,4.66,116.5,55.88,22.87
2023,1,21,97.11,0.86,1.62,0.07,1.55,128.19,1.46,2.62,0.41,2.21,95.94,61.44,23.9
2023,1,22,97,1.57,2.61,0.62,1.98,61.19,2.55,3.92,1.31,2.61,71.19,61.75,23.98
2023,1,23,96.94,2.23,3.07,0.57,2.5,180.69,3,4.38,0.78,3.59,179.94,65.88,23.76
2023,1,24,96.99,1.28,1.91,0.6,1.3,198.12,1.41,2.33,0.51,1.81,176.62,73.5,24.77
2023,1,25,96.97,1.17,1.96,0.33,1.63,179.56,1.52,2.7,0.3,2.4,164.38,85.19,23.48
2023,1,26,96.95,1.5,2.66,0.98,1.68,149.06,2.02,3.3,1.3,2,148.75,70.94,25
2023,1,27,96.97,1.27,2.49,0.22,2.28,128,1.94,3.33,0.09,3.24,114.5,61.88,24.43
2023,1,28,96.94,1.45,2.55,0.21,2.34,104.75,2.45,3.55,0.38,3.17,107.06,53.06,24.05
2023,1,29,96.83,1.91,3.58,0.05,3.53,122.56,2.96,4.8,0.43,4.38,110.12,58.5,23.72
2023,1,30,96.97,1.84,3.11,0.94,2.18,171.88,2.51,3.81,1.16,2.66,172,65.62,24.55
2023,1,31,96.91,2.03,2.38,1.67,0.71,41,3.19,3.66,2.59,1.08,50.69,66.75,25.8
2023,2,1,96.91,2.25,3.38,1.15,2.23,55.38,3.6,4.88,1.73,3.15,62.38,60.25,25.77
2023,2,2,96.92,2.59,4.84,0.81,4.03,67,4.19,6.84,2.13,4.7,71.44,58.81,26
2023,2,3,96.97,1.9,4.15,0.66,3.48,86.88,3.02,6,1.1,4.9,64.38,63.06,26.04
2023,2,4,96.88,1.7,3.36,0.15,3.2,135,2.54,4.87,0.14,4.73,127.06,61.25,27.1
2023,2,5,96.88,1.27,3.11,0.15,2.95,200.12,1.88,3.86,0.62,3.23,189.5,62.75,26.85
2023,2,6,96.94,2.04,3.01,1.17,1.84,185.25,2.82,4.4,1.23,3.18,184.44,67.94,25.79
2023,2,7,96.95,1.84,2.85,0.61,2.24,212.81,2.44,3.69,0.77,2.93,216.25,68.06,25.83
2023,2,8,96.91,1.8,3.05,0.55,2.5,150.88,2.5,4.41,0.73,3.68,131.44,60.81,26.76
2023,2,9,97.02,1.66,3.05,1.01,2.05,190.75,2.29,4.22,0.74,3.48,191.12,66,25.8
2023,2,10,97.08,1.55,1.98,0.91,1.06,139.19,2.21,3.29,0.98,2.31,103.69,65.44,26.42
2023,2,11,97.09,1.34,2.5,0.12,2.38,165.44,2.03,3.76,0.16,3.59,131.88,56.06,26.32
2023,2,12,97.12,1.11,1.52,0.22,1.29,213.12,1.66,2.47,0.42,2.05,116.5,61,25.99
2023,2,13,97.1,1.7,2.52,0.85,1.67,72.44,3.15,4.16,1.79,2.37,77.12,48.56,26.06
2023,2,14,97.1,1.3,2.07,0.23,1.84,156.19,2.07,3.01,0.33,2.68,124.62,51.31,26.17
2023,2,15,96.96,1.13,1.52,0.37,1.16,53,2.29,3.37,1,2.37,65.81,48.69,25.45
2023,2,16,96.95,1.74,3.28,0.3,2.98,77,3.25,4.92,1.19,3.73,79.06,46.94,25.51
2023,2,17,97,1.56,2.62,0.26,2.36,133.38,2.7,4.23,0.55,3.69,109.94,51.12,26.15
2023,2,18,97.05,1.61,3.24,0.69,2.55,196.38,2.2,3.7,0.41,3.3,196.25,58.31,25.88
2023,2,19,97.07,0.87,2.75,0.02,2.73,238.69,0.97,2.98,0.19,2.8,185.38,61,26.3
2023,2,20,97.08,1.35,3.53,0.09,3.44,190,1.84,4.38,0.22,4.16,181.75,60.62,26.25
2023,2,21,97.1,1.69,3.5,0.59,2.91,182.44,2.12,3.99,0.87,3.12,164.19,58.75,26.9
2023,2,22,97.03,1.09,2.27,0.29,1.98,166.62,1.7,3.18,0.48,2.7,111.81,52.75,26.62
2023,2,23,96.99,1.52,3.28,0.25,3.03,149.25,2.52,4.61,0.22,4.39,139.06,48.69,26.73
2023,2,24,97.09,1.6,2.55,0.16,2.4,158.62,2.41,4.28,0.94,3.34,147.56,50.25,26.83
2023,2,25,97.23,1.34,2.2,0.66,1.54,133.69,2.2,3.25,0.99,2.26,111.62,50.69,26.68
2023,2,26,97.24,1.76,3.07,0.73,2.34,116.62,3.03,4.44,1.14,3.3,98.81,42.25,26.91
2023,2,27,97.25,1.73,3.41,0.08,3.34,160.25,2.73,4.52,0.58,3.94,131.31,44.69,26.97
2023,2,28,97.29,1.45,3.1,0.27,2.84,153.56,2.27,4.39,0.45,3.94,133.88,44.88,26.66
2023,3,1,97.24,1.48,3.52,0.25,3.27,141.25,2.4,4.95,0.28,4.67,105.56,54.5,27.69
2023,3,2,97.3,1.91,4.43,0.16,4.27,125.12,3.24,6.27,0.35,5.92,109.88,43.19,27.62
2023,3,3,97.33,2.05,4.72,0.41,4.3,101.44,3.6,6.88,0.28,6.6,90.12,42.06,27.22
2023,3,4,97.33,2.11,5.17,0.08,5.09,109,3.57,7.69,0.28,7.41,95.75,42.44,27.58
2023,3,5,97.28,1.83,3.97,0.09,3.88,129.12,3.07,5.85,0.56,5.29,125.5,38.12,27.76
2023,3,6,97.15,2.12,3.89,0.55,3.34,165.5,3.12,5.06,0.89,4.17,155.06,46.38,27.49
2023,3,7,97.09,1.27,2.25,0.29,1.96,131.19,2.09,3.79,0.23,3.56,118.94,45.56,27.82
2023,3,8,97.08,1.65,3.34,0.42,2.91,80.69,3.16,5.01,1.77,3.24,81.62,40.69,27.17
2023,3,9,97.06,1.81,2.94,0.8,2.13,76.69,3.24,4.17,2.1,2.07,79.19,41.62,26.73
2023,3,10,97,2,3.65,0.3,3.35,144.94,2.87,5.38,0.05,5.33,135.31,44.44,27.4
2023,3,11,97.01,1.24,1.8,0.63,1.16,148.56,2.13,3.29,0.85,2.44,103.75,48.62,27.58
2023,3,12,96.96,1.76,3.39,0.66,2.73,143.94,2.98,5.19,1.19,4,123.56,45.38,28.33
2023,3,13,96.9,1.97,3.54,0.5,3.04,183,3.05,4.96,0.55,4.42,173.94,52.75,28.12
2023,3,14,96.85,1.86,3.37,0.59,2.77,234,2.38,4.02,0.64,3.38,232.12,62.31,27.94
2023,3,15,96.79,1.55,3.23,0.19,3.04,218.25,2.05,4.04,0.27,3.77,216.19,63.94,27.78
2023,3,16,96.89,2.11,3.41,1.12,2.28,261.25,2.73,4.12,1.34,2.78,258.81,63.88,27.79
2023,3,17,96.87,1.83,3.76,0.39,3.36,263.69,2.27,4.48,0.44,4.04,261.81,61.81,27.67
2023,3,18,96.84,2.2,4.36,0.11,4.24,190.19,2.99,5.37,0.29,5.08,184.19,62.5,27.15
2023,3,19,96.85,2.53,4.3,1.73,2.57,288.56,3.43,5.34,2.22,3.12,284.12,65.56,26.33
2023,3,20,96.82,2.59,4.66,1.69,2.98,303.69,3.45,5.74,2.04,3.7,299.94,58.5,25.74
2023,3,21,96.84,2.95,3.93,2.01,1.93,307.38,3.85,4.63,2.88,1.75,305.19,60,25.35
2023,3,22,96.83,2.68,4.2,1.05,3.15,258.06,3.45,5.1,0.94,4.16,243.94,62.62,26.76
2023,3,23,96.84,2.64,4.26,1.69,2.57,245.62,3.41,5.02,2.3,2.72,244.75,58.75,27.15
2023,3,24,96.84,2.6,4.29,1.11,3.18,241,3.33,5.12,0.87,4.25,239.56,60.44,27.4
2023,3,25,96.93,2.37,4.18,0.7,3.48,256.56,2.89,4.77,0.53,4.24,254.75,57.94,27.9
2023,3,26,96.95,2.44,4.27,1.08,3.19,253.06,3.01,5.18,1.18,4,265.88,55.62,27.73
2023,3,27,96.9,2.52,3.8,1.73,2.07,261.5,3.09,4.58,1.95,2.63,261.75,59.25,27.42
2023,3,28,96.86,2.37,4.37,1.16,3.2,272.31,2.91,5.34,1.38,3.97,256.94,59.38,27.81
2023,3,29,96.97,2.01,3.58,0.79,2.79,283.19,2.52,4.4,0.86,3.55,279.44,60.56,27.7
2023,3,30,96.93,2.45,4,1.06,2.94,296.44,2.98,4.7,0.88,3.82,294.38,60.62,27.73
2023,3,31,96.87,2.09,3.95,0.48,3.47,304.06,2.52,4.79,0.47,4.32,299.62,59.5,27.56
2023,4,1,96.89,2.64,4.27,1.28,2.98,266.19,3.38,5.27,1.38,3.88,263.5,60.56,27.06
2023,4,2,96.86,2.96,4.57,1.61,2.96,273.38,3.7,5.52,1.73,3.78,287.44,63.56,26.69
2023,4,3,96.83,2.77,4.51,1.7,2.81,275.12,3.38,5.19,1.9,3.29,275.69,60.81,26.56
2023,4,4,96.9,1.85,4.4,0.59,3.8,261.56,2.13,5.13,0.59,4.54,250.44,61.69,27.26
2023,4,5,96.84,2.23,4.76,1.2,3.56,235.19,2.77,5.9,1.34,4.55,223.25,60.5,28.44
2023,4,6,96.87,1.92,3.66,0.7,2.96,298.88,2.32,4.66,0.61,4.05,298.5,64.25,28.19
2023,4,7,96.97,1.73,2.93,0.48,2.45,256.31,2.18,4.17,0.83,3.35,238.75,64.44,28.57
2023,4,8,97.07,1.9,3.92,1.08,2.84,187.12,2.54,4.88,1.25,3.62,181.69,58.88,29.49
2023,4,9,97.1,1.62,4.06,0.24,3.82,214.12,2.09,5.02,0.16,4.86,199.06,61,28.8
2023,4,10,96.99,1.63,3.67,0.55,3.12,223.12,1.94,4.39,0.91,3.48,233.25,62.19,29.02
2023,4,11,97.01,1.73,4.5,0.39,4.11,225.12,2.1,5.32,0.48,4.85,221.19,61.06,29.05
2023,4,12,96.96,1.43,3.93,0.31,3.62,177.31,1.85,5.13,0.16,4.97,167.88,61.56,28.87
2023,4,13,96.97,1.54,3.58,0.18,3.4,183.25,2.03,4.77,0.43,4.34,181.88,58.5,28.84
2023,4,14,96.99,1.4,2.93,0.16,2.77,210.19,1.79,3.86,0.31,3.55,210.25,64.5,28.6
2023,4,15,96.89,1.46,2.9,0.32,2.58,203.56,2.05,3.88,0.11,3.77,207.38,67.88,28.18
2023,4,16,96.78,1.49,3.05,0.46,2.59,207.81,1.98,3.55,0.58,2.97,204.25,65.5,28.38
2023,4,17,96.8,1.45,3.62,0.2,3.41,262.25,1.87,4.59,0.33,4.26,226.75,67.25,28.43
2023,4,18,96.88,1.79,4.17,0.23,3.94,223.06,2.21,5.18,0.15,5.03,220,64.06,29.45
2023,4,19,96.74,2.12,4.52,0.43,4.09,233.75,2.54,5.38,0.58,4.8,230,63.75,29.51
2023,4,20,96.6,2.09,3.38,0.77,2.61,281.75,2.63,4.16,1.05,3.11,279.88,63.06,28.9
2023,4,21,96.57,2.08,4.02,0.74,3.27,278.81,2.59,4.62,0.92,3.7,277.38,65.19,28.78
2023,4,22,96.58,2.52,4.45,1.43,3.02,312.81,3.09,5.48,1.62,3.87,285.44,61.88,29.47
2023,4,23,96.59,2.73,4.84,1.82,3.02,266.44,3.34,5.8,2.12,3.69,253.12,57.62,29.29
2023,4,24,96.67,2.04,4.46,0.66,3.8,247.38,2.38,5.19,0.56,4.63,233.19,59.19,29.05
2023,4,25,96.8,1.96,4.01,0.16,3.85,254.69,2.35,4.55,0.02,4.52,245.44,67.62,28.26
2023,4,26,96.77,2.15,3.72,1.27,2.45,270.44,2.63,4.2,1.25,2.96,255.88,65.19,28.56
2023,4,27,96.78,2.34,4.2,0.63,3.56,234.06,2.88,4.95,1.05,3.9,230.75,63.06,29.06
2023,4,28,96.83,2.31,3.87,0.64,3.23,246.06,2.7,4.35,0.23,4.12,245.19,65.06,28.93
2023,4,29,96.76,2.29,3.98,1.12,2.86,305.5,2.75,4.73,1.06,3.66,307.12,65.25,29.22
2023,4,30,96.66,2.25,4.36,0.91,3.45,304.88,2.91,5.4,1.2,4.2,302.81,65.06,28.84
2023,5,1,96.64,2.57,3.59,1.79,1.8,307.56,3.5,4.53,2.59,1.95,304.69,60,28.68
2023,5,2,96.73,2.92,4.42,1.9,2.53,307.12,3.71,5.38,2.53,2.85,306.94,60.25,29.02
2023,5,3,96.89,2.96,4.44,1.97,2.48,297.44,3.73,5.38,2.43,2.95,296,63.81,28.26
2023,5,4,96.8,2.77,4.71,1.58,3.14,294.69,3.46,5.67,1.81,3.87,293.44,63.38,28.55
2023,5,5,96.75,2.15,3.28,1.45,1.83,291.31,2.69,3.92,1.82,2.1,288.88,65,27.25
2023,5,6,96.71,2.64,4.19,1.38,2.8,297.25,3.34,4.89,1.9,2.99,297.06,63.81,27.98
2023,5,7,96.77,3.04,4.43,2.09,2.34,295.88,3.93,5.26,3.09,2.17,294.06,64.81,27.94
2023,5,8,96.67,2.67,3.77,1.66,2.11,300.25,3.31,4.55,2.22,2.34,299.62,73.62,27.42
2023,5,9,96.73,3.02,4.32,1.79,2.53,252.31,3.71,5.56,2.23,3.34,250.06,76.44,26.81
2023,5,10,96.65,2,3.09,1.5,1.59,235.69,2.33,3.42,1.58,1.85,233.62,73.94,28.15
2023,5,11,96.72,1.91,2.98,0.62,2.36,232.31,2.42,3.68,0.29,3.39,233.5,78.12,28.19
2023,5,12,96.83,2.89,3.53,2.13,1.4,194.31,3.8,4.34,3.38,0.96,196.75,78.62,27.92
2023,5,13,96.89,2.85,4.18,1.68,2.51,229.81,3.95,5.36,2.88,2.49,230.38,83.12,27.39
2023,5,14,96.83,2.11,3.34,1.48,1.86,260.31,2.99,3.98,2.18,1.79,260.06,73.81,28.14
2023,5,15,96.87,2.2,3.63,1.41,2.22,284,3.08,4.52,1.85,2.67,282.62,72.06,28.36
2023,5,16,96.89,2.41,3.99,1.56,2.42,303.75,3.28,5,1.75,3.25,302.56,69,29.31
2023,5,17,96.89,2.4,4.3,1.7,2.59,268.06,3.18,5.34,1.86,3.49,269.25,65.44,29.69
2023,5,18,96.98,2.64,4.48,1.84,2.64,310.69,3.35,5.53,2.39,3.14,311.19,63.88,29.94
2023,5,19,96.92,2.46,4.7,1.18,3.52,292.69,3.05,5.62,1.78,3.84,294.06,69.06,28.99
2023,5,20,96.88,2.67,3.95,2.1,1.85,280.25,3.26,4.7,2.57,2.12,280.81,70.62,28.83
2023,5,21,96.91,2.47,4.09,1.59,2.49,293.31,3.01,4.88,1.8,3.08,294.12,71.19,28.98
2023,5,22,96.95,2.47,3.77,1.6,2.17,296.62,3.2,4.74,2.25,2.49,298.88,71.06,28.74
2023,5,23,97.02,1.71,3.52,0.27,3.25,235.62,2.2,4.42,0.27,4.16,235.12,70.19,28.76
2023,5,24,97.05,1.72,2.77,0.45,2.32,247.38,2.32,3.44,0.73,2.7,247.06,73.88,27.76
2023,5,25,97.09,2.3,3.44,1.33,2.12,261.06,3.23,4.28,2.25,2.03,259.62,75,27.64
2023,5,26,97.12,2.62,3.94,1.66,2.28,284.88,3.55,4.7,2.97,1.73,283.06,70.19,28.02
2023,5,27,96.97,3.1,4.34,1.9,2.44,294.38,4.13,5.23,2.97,2.26,293.62,72.31,28.28
2023,5,28,96.85,3.27,4.26,2.47,1.8,305.62,4.27,5.14,3.17,1.98,305.44,67.56,28.78
2023,5,29,96.74,2.18,3.05,1.16,1.88,265.44,2.95,3.91,1.23,2.66,252.56,71.94,29.07
2023,5,30,96.88,1.28,1.84,0.81,1.02,247.81,1.97,2.66,1.01,1.65,249.25,80.62,27.47
2023,5,31,96.84,1.36,1.8,1.01,0.78,231.44,2.01,3.1,1.31,1.78,231.19,78.19,27.51
2023,6,1,96.88,1.8,2.57,0.83,1.74,250.69,2.7,3.35,1.34,2.01,250.81,83.75,26.58
2023,6,2,96.87,2.1,3.55,1.22,2.34,270.69,2.92,4.34,1.55,2.77,270.25,75.81,27.81
2023,6,3,96.81,2.34,4.06,1.14,2.92,285.88,3.18,5.16,1.34,3.82,286.25,72.25,28.62
2023,6,4,96.8,2.38,3.49,1.63,1.86,274.56,3.13,4.2,2.14,2.05,274.5,75.69,28
2023,6,5,96.76,3.09,4.82,1.93,2.89,259.38,4.27,6.16,3.1,3.06,258.94,81.25,27.46
2023,6,6,96.74,2.65,3.4,2.02,1.38,257.69,3.73,4.19,3.14,1.05,257.69,81.06,27.5
2023,6,7,96.74,3.18,4.84,2.27,2.58,244.5,4.59,6.33,3.78,2.55,244.69,81.44,27.23
2023,6,8,96.79,3.09,4.93,1.8,3.13,239.75,4.4,6.26,3.28,2.98,240.38,78.62,27.62
2023,6,9,96.72,3.13,4.18,2.27,1.91,230.12,4.45,5.34,3.56,1.78,231.19,77.44,27.79
2023,6,10,96.7,3.55,5.38,2.19,3.2,207.88,5.16,7.2,3.7,3.5,210,82.62,26.63
2023,6,11,96.66,2.89,4.06,1.92,2.15,217.12,4.2,5.28,3.06,2.22,219.12,80.56,26.66
2023,6,12,96.67,3.48,5.48,1.95,3.53,229.38,5.04,7.16,3.59,3.56,230.31,78.62,27.27
2023,6,13,96.72,3.47,5.39,2.32,3.07,241.88,4.99,7.03,3.9,3.14,242.75,79.94,27.44
2023,6,14,96.84,3.52,4.87,2.28,2.58,259.56,5.16,6.38,4.04,2.34,259.31,81.31,27.5
2023,6,15,96.87,3.23,4.48,2.23,2.25,275.12,4.7,5.65,3.84,1.8,274.56,80.81,27.53
2023,6,16,96.82,3.38,5.2,2.24,2.96,264.31,4.84,6.54,3.96,2.58,264.19,79.69,27.46
2023,6,17,96.81,3.44,5.48,2.3,3.18,270.88,4.95,7.02,3.82,3.2,270.38,82.25,27.18
2023,6,18,96.77,3.17,4.34,2.32,2.02,277.75,4.62,5.61,3.71,1.9,277.38,85.38,26.62
2023,6,19,96.71,2.79,3.96,1.44,2.52,283.06,4.08,5.09,2.44,2.66,283,86.5,26.04
2023,6,20,96.64,2.06,3.39,1.05,2.34,292.94,2.86,4.17,1.47,2.7,292.5,80,26.23
2023,6,21,96.68,2.27,2.96,1.62,1.34,279.69,3.42,4.01,2.98,1.03,279.12,84.06,26.5
2023,6,22,96.73,2.59,3.31,1.66,1.65,285.06,3.8,4.63,2.86,1.78,284.25,81.06,26.08
2023,6,23,96.77,2.57,4.51,0.56,3.95,262.19,3.62,5.74,1.04,4.7,263.5,74.38,25.4
2023,6,24,96.66,3.62,5.3,2.37,2.93,266.12,5.23,6.98,3.8,3.18,265.81,88.44,25.36
2023,6,25,96.71,2.64,3.97,1.46,2.51,262.38,3.98,5.21,2.49,2.72,261.75,87.25,25.33
2023,6,26,96.77,2.2,3.12,1.27,1.85,238.31,3.34,4.25,2.17,2.07,240.12,83.19,25.11
2023,6,27,96.84,2.55,4.45,1.03,3.41,217.31,3.72,5.84,2.06,3.77,221.31,87.12,24.73
2023,6,28,96.93,2.41,4.67,1.31,3.36,270.88,3.67,6.23,2.51,3.72,269.75,84.31,25.05
2023,6,29,96.99,2.3,3.97,0.84,3.13,271.94,3.56,5.41,1.38,4.02,270.75,86.62,24.8
2023,6,30,96.91,2.7,4.55,0.24,4.31,229.25,3.79,6.12,0.54,5.59,233.19,85.25,25.09
2023,7,1,96.97,2.4,3.93,1.02,2.91,280.75,3.73,6.5,1.91,4.59,279.06,87.88,25.46
2023,7,2,96.89,3.99,6.53,1.3,5.23,266.44,5.88,8.9,2.52,6.38,266.25,89.56,25.47
2023,7,3,96.76,4.72,5.95,3.84,2.11,263.94,6.88,8.04,6.05,1.98,264.12,90.62,25.63
2023,7,4,96.55,6,7.79,3.92,3.87,245.5,8.44,11.05,6.05,5,245.75,92.81,25.15
2023,7,5,96.51,5.5,7.26,3.62,3.63,256.31,7.96,10.3,5.98,4.33,256.69,91.94,24.71
2023,7,6,96.71,4.75,6.05,2.62,3.44,264.12,7.03,8.42,4.45,3.97,264.12,89.25,24.74
2023,7,7,96.85,3.73,5.23,2.08,3.15,262.81,5.53,7.02,3.68,3.33,262.31,88,25.01
2023,7,8,96.94,3.41,5.02,1.68,3.34,256.25,5.15,6.81,3.03,3.78,256.44,86.75,25.33
2023,7,9,96.85,2.7,4.07,1.27,2.8,272.75,4.06,5.41,2.43,2.98,271.56,90.19,25.17
2023,7,10,96.82,2.23,3.77,1.27,2.5,262.5,3.25,4.78,2.09,2.7,261.75,90.12,25.15
2023,7,11,96.84,2.55,3.69,1.83,1.86,290.69,3.78,4.84,3,1.84,288.5,90.62,25
2023,7,12,96.84,2.72,4.47,1.57,2.9,276.75,4.13,6.12,2.55,3.56,275.88,88.69,24.45
2023,7,13,96.89,3.02,3.75,2.14,1.61,259.69,4.47,5.01,3.7,1.3,260.19,89.88,24.34
2023,7,14,96.95,3.38,3.88,2.07,1.82,273.06,5.07,6.16,3.37,2.8,272.94,90.12,24.77
2023,7,15,96.91,2.8,4.39,1.67,2.72,282.12,4.23,5.83,2.84,2.99,281.75,89.44,25.18
2023,7,16,96.85,2.94,4.77,1.88,2.88,283.81,4.42,6.34,3.21,3.12,282.88,90.69,25.34
2023,7,17,96.8,3.85,5.91,1.86,4.05,271.81,5.69,7.96,3.43,4.53,271.19,89.81,25.52
2023,7,18,96.79,5.02,6.52,3.73,2.77,267.19,7.33,8.91,5.95,2.97,267.25,89.75,25.32
2023,7,19,96.66,5.22,6.95,3.92,3.03,267.38,7.67,9.64,6.32,3.32,267.62,90.31,25.09
2023,7,20,96.64,5.27,7.28,3.96,3.32,267,7.75,10.17,6.21,3.96,267.5,90.38,25.36
2023,7,21,96.73,5.53,7.25,4.2,3.04,263.44,8.02,9.98,6.65,3.33,263.94,91.88,25.08
2023,7,22,96.87,5.19,6.85,4.02,2.83,273,7.61,9.48,6.37,3.11,273.19,90,24.78
2023,7,23,96.9,5.52,7.57,2.95,4.62,268.81,8.04,10.6,4.88,5.72,269.19,91.44,24.66
2023,7,24,96.82,4.7,6.92,2.65,4.27,264.94,6.8,9.62,4.53,5.09,264.88,92.88,24.31
2023,7,25,96.92,4.2,4.98,3.16,1.81,269.62,6.16,7.49,5.16,2.33,269.88,91.81,23.82
2023,7,26,96.97,4.45,6.96,2.88,4.08,272.94,6.59,9.56,4.67,4.89,273.12,93.12,23.87
2023,7,27,97.05,3.3,4.95,2.1,2.85,282.69,5.12,6.93,3.7,3.24,282.94,93.5,23.74
2023,7,28,96.99,3.59,5.15,2.46,2.69,287.06,5.51,7.22,4.36,2.86,287.06,92.12,24.44
2023,7,29,96.97,3.78,5.73,2,3.72,290.88,5.64,7.77,3.63,4.14,290.38,90.88,24.6
2023,7,30,96.91,3.52,5.26,2.22,3.03,284.38,5.28,7.14,3.88,3.25,283.94,90,24.73
2023,7,31,96.87,3.85,5.76,2.05,3.71,269.31,5.7,7.83,3.55,4.27,269.31,90.25,24.76
2023,8,1,96.91,3.67,5.05,2.08,2.97,269.38,5.45,6.84,3.54,3.3,269.25,90.38,24.68
2023,8,2,96.97,3.8,5.22,2.46,2.76,267.31,5.66,7.12,4.05,3.08,267.44,88.81,24.79
2023,8,3,96.94,3.88,5.37,2.38,2.99,273.75,5.73,7.12,4.1,3.02,273.62,88.94,24.86
